id,text,sentiment,,,
59579,Wah keren banget ya Indihome #thnbaruathome,2,,,
59580,"Wow, responnya cepet banget indihome. Mantap betul #Pastiberes",2,,,
59581,Kmrn wifi indihome gua tiba� mati jaringan. Terus DM @IndiHome nya langsung. Respondnya ternyata cepet + langsng di�,2,,,
59582,Mantap ini channel @championtv @IndiHome ada live volleyball woman ????,2,,,
59583,@IndiHome mantap dan bravo untuk service after sales nya. sangat profesional dan gerak cepat. jarang2 company di in�,2,,,
59584,"@IndiHome lancar banget nih, mantaps indihome",2,,,
59585,@IndiHome mantap jaringan ngebut cuy,2,,,
59586,indihome cepet bener si,2,,,
59587,@IndiHome MANTAP INTERNETNYA!,2,,,
59588,@IndiHome terbaik dehhh luvvvv??????,2,,,
59589,"Nah, ga salah pake indihome kualitas nya gausa ditanya sie oke banget ????",2,,,
59590,@IndiHomeCare mantap nih indihome ya kan pak @erickthohir?,2,,,
59591,"INDIHOME .. 
Proses mudah
Pemasangan cepat . 

#MajuTerusBersamaIndiHome
#InternetnyaIndonesia
#IndiHomeMbois ",2,,,
59592,mantap banget deh @IndiHome,2,,,
59593,"Reaksi cepat.. Jazakumullohu khayr @IndiHome ... Selain by wa saya juga hubungin kawan cs corporate indihome , Alha� ",2,,,
59594,Kumpul bersama keluarga dirumah dengan nonton User Tv  Makasih Indihome jadi ada hiburan dirumah filmnya bagus2�,2,,,
59595,"yg ngatain indihome jelek maju sini
orang speed bagus dan stabil gini 
*20Mbps ",2,,,
59596,"@IndiHomeCare wah indihome mantap sekali, koneksi saya kencang sekali. UWAW ",2,,,
59597,"Semangat untuk meberikan yang terbaik IndiHome dirumah aja bersama Keluarga.
#MajuTerusBersamaIndiHome� ",2,,,
59598,Lebaran tahun ini gak mudik dirumah aja untung ditemani Indihome bisa lihat tayangan tv dan film bagus2 makasih ind�,2,,,
59599,Kebahagiaan terbaik dari @IndiHome ????,2,,,
59600,"Error jam 3 pelaporan, jam 4 langsung dirumah gila si cepet bat mantap thxu @IndiHome ",2,,,
59601,"Wahh oke juga ide idenya @IndiHome , mau nyiapin hampers juga ahh buat keluarga dan kerabat ?? ",2,,,
59602,Pokoknya indihome oke punya deh.. ??????????,2,,,
59603,"walaupun sebel internet mati 2 hari, tetep salut si indihome cepet bgt nanganinnya. teknisi langsung dateng hari inii",2,,,
59604,@AgathaSalsa @IndiHome Ok tengkyu kak,2,,,
59605,alig indihome jam segini cepet bat dah,2,,,
59607,Enak banget sih pokoknya kalo udah pake aplikasi ini tuh bisa bayar tagihan cepet dan real time,2,,,
59608,"jadi intinya, indihome saya aman ???? ",2,,,
59610,Total tagihan cepat banget kita lihat apalagi langsung muncul di halaman pertama lebih mudah.,2,,,
59611,"udah langganan IndiHome dari SMA, selama ini jaringannya aman-aman sj lancar-lancar sj. keren banget IndiHome sudah� ",2,,,
59612,"Layanan internet indihome surabaya sidoarjo malang, layanan cepat tanpa ribet semua dilakukan dari rumah more info� ",2,,,
59613,"Betah dirumah; soalnya indihome lg cepet2nya. Thx y, semoga begini trs @IndiHome",2,,,
59614,kok indihome ku baik2 aja perasaan ????,2,,,
59620,"Alhamdulillah Indihome sudah normal kembali, setelah gangguan selama 5 jam",2,,,
59621,Alhamdulillah bisa belajar mengaji melalui IndiHome #thnbaruathome,2,,,
59622,@IndiHome Alhamdulillah.. Langsung diproses dan jaringannya sudah tersambung kembali.. Terima kasih ????,2,,,
59623,alhamdulillah indihome skrg dipasang lg,0,,,
59626,"alhamdulillah wes tanggal siji
wayahe indihome ku lancar ya Allah
matursuwun",2,,,
59627,"Alhamdulillah awal tahun indihome langsung ngirim teknisi setelah ditelpon, tidak jadi emosi",2,,,
59629,IndiHome Study bagus nih gaiss,2,,,
59630,"Ada yang mantap nih Sobat! ??
Untuk kamu pelajar, mahasiswa, dan juga guru, IndiHome punya paket spesial. Hanya deng� ",2,,,
59632,"Kemarin ada teknisi IndiHome dateng, setelah lapor gangguan lewat aplikasi My IndiHome. Ternyata cepat juga penanga� ",2,,,
59634,"Upload youtube pake indihome cepet banget gokel, bangun-bangun udah selesai upload",2,,,
59636,Malam malam kumpul sama keluarga sambil nonton Indihome User Tv alhamdulillah tayangan TV nya bagus bagus,2,,,
59638,Mantap! @vidio uda bisa ditonton via @IndiHome tepat 30 menit sebelum kick off #UCLFinal,2,,,
59641,indihome emang selalu ngasih yang terbaik ????,2,,,
59642,Membantu pake banget nih. IndiHome memang bener bener memberikan terobosan terbaik den berguna untuk anak bangsa,2,,,
59643,Wah sekarang IndiHome ada materi belajar juga. Nama nya IndiHome Study. Bagus banget dan membantu banget belajar an�,2,,,
59644,"Untuk mereka yang pantang menyerah, kami hadir memberikan koneksi internet yang terbaik.
#MajuTerusBersamaIndiHome� ",2,,,
59645,Terbaik sih pelayanannya bahkan pelanggan setia juga bisa dapat hadiah,2,,,
59646,"Kapan lagi bisa maen genshin seharian, eh dapet kado dari provider terbaik sedunia. Nuhun @IndiHome ",2,,,
59647,"Koneksi kalian memang terbaik, kecepatan download 100mbps padahal cuma langganan paket 50mbps, wagela sih @IndiHome",2,,,
59648,Promo dari indihome selalu terbaik #thnbaruathome,2,,,
59649,"#indihome memang paling terbaik, kuy yg belum pakai indihome silahkan berlangganan
#semangatbaru� ",2,,,
59650,"internet GUA                    game GUA
terbaik emang @IndiHome ",2,,,
59652,"Indihome memang terbaik, selalu berusaha lebih indie dibanding provider internet lainnya.

Keren banget emang� ",2,,,
59653,Kalo indihome sih beli aja lah. Indihome sudah terbaik di negri ini,2,,,
59654,Iyes mola tv ada du Indihome terimakasih ya selalu memberikan layanan terbaik #thnbaruathome,2,,,
59655,IndiHome terbaik #thnbaruathome,2,,,
59656,"gak pernah kecewa sama pelayanan dari @IndiHome , lapor tadi pagi, jam segini udah selesai diperbaiki. terbaik sih ?? ",2,,,
59657,Emang udah bener customer service @IndiHome terbaik,2,,,
59658,aplikasi useetv go dari IndiHome memang terbaik #thnbaruathome,2,,,
59659,Terimakasih Indihome selalu memberi layanan terbaik #thnbaruathome,2,,,
59660,tips nya IndiHome terbaik #thnbaruathome,2,,,
59661,Layanan terbaik dari indihome #thnbaruathome,2,,,
59662,ada apa nih indihome speednya cepet banget??,2,,,
59663,Indihome tumben bagus jaringannya @IndiHome,2,,,
59664,Wow indihome kencang sekali....,2,,,
59665,Min koneksinya selalu kenceng happy banget deh sama @IndiHome cinta akutu??,2,,,
59666,"Halo @IndiHome aduan saya dengan nomor 85929079 sangat cepat sekali ya penangan nya, saya sangay puas dengan pelaya� ",2,,,
59667,"Semalem wifi bermasalah, laporan mimin @IndiHome gasampe siang uda lancar lagi mantab min.. #PastiBeres ",2,,,
59668,"IndiHome makin keren aja
#thnbaruathome ",2,,,
59669,Asli Indihome keren sekali #thnbaruathome,2,,,
59670,Makin banyak channel jadi makin keren indihome #thnbaruathome,2,,,
59671,Keren sekali Indihome #thnbaruathome,2,,,
59672,Wahh makin keren nih Indihome #thnbaruathome,2,,,
59673,Keren juga nih indihome,2,,,
59674,semoga lancar&amp;indihome bisa diajak kerja sama??????,2,,,
59675,"Indihome baik-baik dulu yaa, kan sekarang malem Jum'at, jadi semoga berkah yaa??",0,,,
59676,"Wah keren nih tips dari IndiHome, memang harus ada persiapan yang mantap sebelum membuka usaha. Thanks Indiahome. ",2,,,
59677,Tips yang bagus buat kita yg lagi pengen usaha. Simak yuk guys tips dari indihome berikut ini,0,,,
59678,@IndiHomeCare @IndiHome Siap suwun min cepat penanggananya,2,,,
59679,Mantap banget bisa mulai bisnis dan dapat gaji dengan jadi sobat indihome ??,2,,,
59680,@bertanyarl aku sekeluarga pake indihome 20mbps 350k lumayan cepet buat 4 hp + 1 laptop,2,,,
59682,"Pas banget tontonan buat nemenin weekend nanti, lgsg download nih aplikasi UseeTV GO,  makasih @IndiHome selalu kasih yg terbaik!",2,,,
59683,"IndiHome memang yang terbaik, Terimakasih",2,,,
59684,Aktivitas tanpa batas indihome bagus bgt??,2,,,
59686,nah buat adek aku bagus ni IndiHome study ????,2,,,
59688,Ikut tryout di indihome study bisa dapet hadiah?? Mantap bangeett,2,,,
59690,"Keuntungan make IndiHome dirumah, penanganan gangguan banyak channelnya, teknisi juga datangnya cepet. Yang terpent� ",2,,,
59691,IndiHome memang Internet terbaik #thnbaruathome,2,,,
59692,IndiHome tetap yang terbaik #thnbaruathome,2,,,
59693,"Pake @IndiHome ga bakalan nyesal dan adminya fast respon. IndiHome selalu yang terbaik, , #SemuaBisaBerubahMaju #BUMNuntukIndonesia",2,,,
59694,"Makasih @IndiHome  info dan tips-nya . keren banget tau apalagi adminya fast respon, solutif dan Friendly. Makin mantap dan  terbaik min",2,,,
59695,Team Sales &amp; teknisi IndiHome yang selalu menerapkan protokol Covid-19 hingga pelayanan yang terbaik terhadap pelan�,2,,,
59696,Indihome paketnya terbaik #thnbaruathome,2,,,
59697,terbaik deh ini IndiHome #thnbaruathome,2,,,
59698,Thank you IndiHome memang terbaik banyak program yang bermanfaat #thnbaruathome,2,,,
59699,Selamat Tahun Baru 2021 Indihome selalu menjadi terbaik #thnbaruathome,2,,,
59700,Paket gamer dari indihome pilihan terbaik #thnbaruathome,2,,,
59701,"Indihome terbaik untuk main game
#thnbaruathome ",2,,,
59702,paket gamer IndiHome pilihan terbaik #thnbaruathome,2,,,
59703,"Jaringan indihome memang terbaik untuk main game
#thnbaruathome ",2,,,
59704,terbaik ini IndiHome  #thnbaruathome,2,,,
59705,IndiHome pilihan terbaik untuk koneksi internet yang lancar #thnbaruathome,2,,,
59706,Hebat Video call dengan Internet dari indihome terbaik #thnbaruathome,2,,,
59707,IndiHome koneksi internetnya terbaik untuk komunikasi lancar #thnbaruathome,2,,,
59708,Semangat sambut tahun 2021 IndiHome memang terbaik #thnbaruathome,2,,,
59709,"bagus kan guys indihome udah bisa sampai daerah timur, ayo pkai layanan telkom dan indihome ya ?????????? ",2,,,
59710,Kerjasama Indihome dan Telkom memang mantap. Menjangkau hampir seluruh wilayah Indonesia ?? @IndiHome @IndiHomeCare�,2,,,
59711,"Udah bisa komunikasi secara lancar lagi, mantap IndiHome ?? ",2,,,
59713,Makasih IndiHome karena cepat tanggap ;),2,,,
59716,Di desa sudah banyak tiap rumah yang Pakai Wi-Fi IndiHome salah Satu nya...selain Cepat Murah Lagi Tagihan nya...Wa�,2,,,
59717,"Si anak Siang Siang ngajak Main, Untung langgangan IndiHome. Koneksi cepat dan anti lelet, cocok buat upload video� ",2,,,
59718,Jagoanku indihome berhasil memulihkan dalam waktu yang cepat,2,,,
59722,"Pelayanan yang sangat cepat ketika ada kendala ... Terima kasih bapak"" INDIHOME

#MajuTerusBersamaIndiHome� ",2,,,
59723,"Sekarang, googling tugas-tugas kampus makin mudah dan cepat. Karena internet IndiHome yang memberikan akses tanpa batas. Kereeen...",2,,,
59726,"Bisa akses berbagai kurikulum,mantap nih indihome ????",2,,,
59727,"Halo....
Yang mau pasang wifi indihom tapi malas untuk keluar rumah bisa nih daftar diaku, pemasangan wifi cepat, h� ",0,,,
59728,Kemarin temanku pengajuan pasang indihome ternyata sekarang udah dipasang oleh teknisi indihome prosesnya cepat,2,,,
59729,Pasti lebih cepat ya koneksinya pakai paket gamer indihome #thnbaruathome,2,,,
59730,"Internet cepat dan stabil indihome
#thnbaruathome ",2,,,
59731,Terima kasih untuk penanganan super cepat dari @IndiHome untuk keluhan jaringan internet saya. #PastiBeres,2,,,
59732,Setiap ada kendala dari @IndiHome selalu cepat teratasi. Terima kasih banyak min! #PastiBeres,2,,,
59733,"Terimakasih mimin @IndiHome Penanganan cepat 24 jam seluruh indonesia , semoga diberi kesehatan terus yaaa luvvvvv� ",2,,,
59734,"Makasih @IndiHome semua kaluhan ditanggapi secara cepat. Sekarang internet lancar, kerja makin semangat. #PastiBeres",2,,,
59735,Terima kasih informasinya Ternyata ini faktor penyebab baterai laptop cepat habis IndiHome #thnbaruathome,2,,,
59736,Terima kasih atas respon yg cepat #Indihome ..gangguan sudah teratasi,2,,,
59737,"@indihome Cepat tanggapnya saya suka. Untuk hari ini petugas sudah datang, dan hanya sekedar memberikan informasi b� ",2,,,
59739,"Terimakasih @IndiHomeCare, pelayanan anda sangat cepat. Teknisi langsung datang ke rumah menggunakan alat terbang m� ",2,,,
59741,Terimakasih @indihome untuk respon cepat dan penanganan langsung..#PastiBeres,2,,,
59742,"@IndiHome Terimakasih @IndiHome telah merespon dgn cepat,gangguan internet dan lainnya yg kami alami, dan Terimakas� ",2,,,
59743,"@TelkomJabar Jawabannya IndiHome Study

Ikutan cepat @nengky888 @maria0606_ @lovejp888 @bubbleblue0606 @jloves0808 

#giveawaytelkomjabar #IndiHomeStudy 
10",0,,,
59744,"Selama pakai indihome alhamdulillah semua kerjaan lancar, karna sinyalnya cukup bagus didaerahku. 
#KembaliBangkit #BerkahTanpaBatas",2,,,
59751,Mau ucapin makasih bgtttt lah buat IndiHome kerjaan WFH ku jadi cptttt beres dengan internet yngggg cepat  #KontribusiIndonesia,2,,,
59753,"Aku pernah sih telpon @indihome gara2 wifiku eror dan ga sangka cepet banget mereka langsung datang gitu aja dong, emang pelayanannya top ya. #KontribusiIndonesia",2,,,
59755,"Sekarang saya kerja dari rumah, membutuhkan sinyal yang stabil. Berkat IndiHome, pekerjaan saya cepat selesai. Dan� ",2,,,
59756,"Sebagai guru yang harus mengajar online saat ini, aku terbantu banget oleh indihome yang kualitas internetnya bagus sekali di daerah aku. Terimakasih @IndiHome
#KembaliBangkit #BerkahTanpaBatas",2,,,
59757,"Sekarang semua aktifitas serba online termasuk pekerja kaya aku yang harus dirumah tapi tetap kerja secara online. Beruntung banget aku pakai indihome dirumah yang kualitas jaringannya bagus banget. Jadi kerjaan aku tetap lancar. Thx Indihome
#KembaliBangkit #BerkahTanpaBatas",2,,,
59759,"Untung aja aku pakai @indihome dari dulu, Jadi pas kerja dari rumah aku nggak kewalahan karena sinyal wi-fi nya bagus dan cepat #KontribusiIndonesia",2,,,
59761,sekarang gak perlu khawatir kehabisan kuota saat ngedrakor karena dirumah sudah pasang IndiHome yang murah dan cepat #KontribusiIndonesia,2,,,
59765,"Yang bikin aku salut sama IndiHome tau ga apa?
Waktu kotaku kena bencana alam, perbaikan mereka cepat bangettt???? #KontribusiIndonesia",2,,,
59768,Mau ucapin makasih bgt lah buat IndiHome kerjaan WFH ku jadi cepet beres dengan internet yg cepat  #KontribusiIndonesia,2,,,
59769,"Terimakasih banyak atas respon cepatnya link form sdh sy terima dan sdh sy lengkapi.

Pihak indihome 022 sdh telepo� ",2,,,
59770,"indihome, semua bisa maju??",2,,,
59772,Mau ucapin makasih banget lah buat IndiHome ini kerjaan WFH ku jadi cepet beres dengan internet yg cepat  #KontribusiIndonesia,2,,,
59775,"@indihome emang solusi internet cepet tanpa lelet,udah pakai IndiHome sejak lama dan alhamdulillah daring jadi lancar tanpa kendala buffering deh  #KontribusiIndonesia",2,,,
59777,"Nah gini dong indihome, cepet downloadnya ???? ",2,,,
59778,Appreciation post untuk @IndiHome karena skrg responnya cepet kalo ada gangguan. Mantul gitu dong harusan dari dulu ???? #PastiBeres,2,,,
59779,tentu saja aku sangat cinta indihome gabisa nonton youtube twitter ngelag wow sungguh sangat keren,2,,,
59780,Waw @IndiHome sekarang pelayanannya cepat ya dalam menangani masalah yg dihadapi pelanggan. Improvement sekali.,2,,,
59781,indihome keren dah jaringannya lancar @IndiHome,2,,,
59782,karena aku hepi @IndiHome kerjanya cepet banget jadi ku mau kasih apresiasi pake hashtag #PastiBeres xixi. dah gitu,2,,,
59783,"Koneksi indihome emang paling keren, jadi bisa nonton anime sepuasnya #thnbaruathome ",2,,,
59784,Aku juga kak malam mingguannya chatingan dengan teman dirumah saja Alhamdulillah Indihome lancar banget suka deh�,2,,,
59785,Iya indihome memang sangat bagus #thnbaruathome,2,,,
59786,Sangat bagus deh jaringan koneksi indihome #thnbaruathome,2,,,
59787,"Semakin suka sama indihome, karena jaringannya semakin bagus #thnbaruathome ",2,,,
59788,Sangat bagus ya Indihome #thnbaruathome,2,,,
59789,Tidak pernah galau malam minggu wifi indihome selalu lancar #thnbaruathome,2,,,
59790,"Setuju banget sama kak anya, jaringan Indihome memang paling keren #thnbaruathome ",2,,,
59791,Keren ya Indihome koneksinya lancar banget #thnbaruathome,2,,,
59792,"Internet Indihome stabil banget , keren ya #thnbaruathome ",2,,,
59793,Memang terstabil internet indihome jadi lancar banget maraton podcastnya #thnbaruathome,2,,,
59795,Bagus sekali ya indihome #thnbaruathome,2,,,
59796,Bersyukur bgt hari2ku ditemenin koneksi Indihome yg lancar jaya #thnbaruathome,2,,,
59797,"Indihome tontonan sangat bagus,koneksinya ok #thnbaruathome ",2,,,
59798,bagus lo indihom,2,,,
59799,Untung indihome sangat bagus koneksinya..menonton jadi makin menyenangkan #thnbaruathome,2,,,
59800,wah IndiHome keren banget #thnbaruathome,2,,,
59801,IndiHome memang keren #thnbaruathome,2,,,
59802,Jaringan internet IndiHome semakin keren #thnbaruathome,2,,,
59803,"Nah IndiHome semakin keren.
#thnbaruathome ",2,,,
59804,"IndiHome makin keren banyak layanan menariknya 
#thnbaruathome",2,,,
59805,Keren ya indihome bisa berbagi kuota dengan smooa #thnbaruathome,2,,,
59806,Keren sekali smooa indihome kuotanya bisa dipakai di mana saja ya #thnbaruathome,2,,,
59807,Makin keren nih IndiHome #thnbaruathome,2,,,
59808,Keren indihome sudah ada blog nya aku jadi bisa update terus #thnbaruathome,2,,,
59809,"@IndiHome  info dan tips-nya selalu keren. Apalagi adminya fast respon, solutif dan Friendly. Satu yang disuka dari� ",2,,,
59810,IndiHome keren sekali #thnbaruathome,2,,,
59811,Good job Keren nih bisa dapat diskon dari indihome #thnbaruathome,2,,,
59812,"Keren juga ni @IndiHome. Laporan internet bermasalah siang hari, sore hari udah dtg teknisinya untuk mengecek. Dan� ",2,,,
59813,"https://t.co/0yPLZrO7eP
TVC Dimas Djay bersama IndiHome  keren banget dapat menginspirasi aku untuk lebih bersemang� ",2,,,
59814,"TVC terbagus yang aku tonton, persembahan dari IndiHome yang digarap oleh Dimas Djay. Keren banget dapat nilai 1000� ",2,,,
59815,"Videonya keren, pesan moralnya tersampaikan dengan baik. Thankyou IndiHome dan bang Dimas Djay atas video motivasin� ",2,,,
59816,"Dimas Djay jadi pesan dan video nya pun bagus tersampaikan.
Keren banget ya IndiHome bisa colab ??????.

#DimasDjayIndiHome",2,,,
59817,"Emang bener bener dah selain videonya keren, iklan Indihome yg satu ini juga menginspirasi banyak pihak #MajuTerusBersamaIndiHome",2,,,
59818,Iya tampilan fitur dark mode keren ya,2,,,
59819,Tidak ada yang tidak mungkin selama kita mau berusaha. Itulah pesan yg saya dapat dari TVC IndiHome ini. Keren bang�,2,,,
